Date,Inflow_Total_cfs,Inflow_Total_AF,Total_Outflow_cfs,Total_Outflow_AF,Power_Release_cfs,Power_Release_AF,River_Outlet_Release_cfs,River_Outlet_Release_AF,InflowTemp_degF,Gate_Upp,Gate_Mid,Gate_PRG,Gate_SDG,Riv_Upp,Riv_Mid,Riv_Bot,Wind_msec,Wind_TKE_Term,AirTemp_degC,AirTemp_degF,SolRad_Wm2,Precip_mm,Precip_in,Tdew_degC,Evap_cfs,Storage_AF,Tw_Temp_degF,Precip_in_allzeros
6/15/2018,5727,11359.33884,8096,16058.18182,8096,16058.18182,0,0,64.68891323,5,3,0,0,0,0,0,2.540550699,187.9028346,25.98974359,78.78153846,337.8333333,0,0,8.719070497,314,3838214,49.6492704,0
6/16/2018,3660,7259.504132,8309,16480.66116,8309,16480.66116,0,0,64.02075482,5,3,0,0,0,0,0,3.311818182,298.4252354,24.45515734,76.01928322,308.4583333,0.05,0.001968504,6.884918964,313,3828371,49.513508,0
6/17/2018,1517,3008.92562,8473,16805.95041,8473,16805.95041,0,0,62.4174492,5,3,0,0,0,0,0,3.306278652,194.4528798,20.84009081,69.51216346,328.125,0,0,10.19245382,141,3814295,49.69677427,0
6/18/2018,3670,7279.338843,9975,19785.12397,9975,19785.12397,0,0,62.97954008,5,3,0,0,0,0,0,1.515105138,1.868867501,24.85160256,76.73288462,335.8333333,0,0,9.729695847,234,3801325,49.94184192,0
6/19/2018,3645,7229.752066,9952,19739.50413,9952,19739.50413,0,0,62.88404072,5,3,0,0,0,0,0,2.290285791,3.138522969,29.20705128,84.57269231,332.4166667,0,0,8.381539911,233,3788352,50.03843988,0
6/20/2018,2321,4603.636364,9662,19164.29752,9662,19164.29752,0,0,62.55816617,5,3,0,0,0,0,0,2.897425214,365.8774223,27.61858974,81.71346154,326.8333333,0,0,11.05440092,272,3773252,50.11572384,0
6/21/2018,3548,7037.355372,9447,18737.85124,9447,18737.85124,0,0,64.32699978,5,3,0,0,0,0,0,1.478036859,1.788499005,28.26474359,82.87653846,346.4166667,0,0,8.492316394,232,3761092,50.27268146,0
6/22/2018,2732,5418.842975,8934,17720.33058,8934,17720.33058,0,0,64.05604825,2,3,0,0,0,0,0,3.002433226,80.1097031,30.55929487,87.00673077,346.7916667,0,0,8.008677595,309,3748178,49.81243935,0
6/23/2018,2651,5258.181818,8539,16936.8595,8539,16936.8595,0,0,65.69493232,2,3,0,0,0,0,0,5.945202991,1291.957966,31.80929487,89.25673077,356.75,0,0,3.51406834,347,3735810,49.56838578,0
6/24/2018,2988,5926.61157,9782,19402.31405,9782,19402.31405,0,0,66.15080789,2,3,0,0,0,0,0,5.200032051,807.9025761,33.90641026,93.03153846,345.2083333,0,0,6.736879582,346,3721647,49.90436423,0
6/25/2018,1980,3927.272727,10029,19892.2314,10029,19892.2314,0,0,66.05740463,2,3,0,0,0,0,0,3.310347222,267.6888846,26.96185897,80.53134615,338.6666667,0,0,12.91294999,261,3705164,50.41572899,0
6/26/2018,4672,9266.77686,9791,19420.16529,9791,19420.16529,0,0,66.2046923,2,3,0,0,0,0,0,2.848110577,283.234027,28.71063034,83.67913462,354.5,0,0,5.471146965,276,3694463,50.35858672,0
6/27/2018,3689,7317.024793,9394,18632.72727,9394,18632.72727,0,0,66.47373898,2,3,0,0,0,0,0,2.843052885,398.6393712,27.31143162,81.16057692,339.5833333,0,0,6.181864294,336,3682480,49.99097825,0
6/28/2018,2034,4034.380165,9941,19717.68595,9941,19717.68595,0,0,65.09096639,2,3,0,0,0,0,0,2.339367473,51.22029454,27.27403846,81.09326923,340.125,0,0,7.40689968,343,3666117,50.3460284,0
6/29/2018,3942,7818.842975,9996,19826.77686,9996,19826.77686,0,0,66.04832924,2,4,0,0,0,0,0,4.469791667,636.3060409,29.44775641,85.00596154,349.0416667,0,0,5.110012018,342,3653430,49.71441366,0
6/30/2018,4354,8636.033058,9915,19666.1157,9915,19666.1157,0,0,66.31412172,2,4,0,0,0,0,0,5.347435897,1474.5309,31.93653846,89.48576923,350.6666667,0,0,5.646966088,303,3641799,49.60572627,0
7/1/2018,2401,4762.31405,10741,21304.46281,10741,21304.46281,0,0,65.32786563,2,4,0,0,0,0,0,4.161891026,406.8577477,34.36025641,93.84846154,349.5,0,0,4.868218217,363,3624536,49.6663962,0
7/2/2018,4503,8931.570248,10357,20542.80992,10357,20542.80992,0,0,66.44234684,3,4,0,0,0,0,0,3.681442793,205.920572,32.925,91.265,350.875,0,0,5.589626279,241,3612447,49.75482279,0
7/3/2018,3403,6749.752066,9606,19053.22314,9606,19053.22314,0,0,65.91431809,4,4,0,0,0,0,0,5.244155983,1410.355198,28.85576923,83.94038462,341.9166667,0,0,3.380423475,384,3599382,49.80795793,0
7/4/2018,2046,4058.181818,9857,19551.07438,9857,19551.07438,0,0,65.22880477,4,4,0,0,0,0,0,3.465897436,571.323967,25.24807692,77.44653846,328.5833333,0,0,10.32600264,315,3583264,49.73777393,0
7/5/2018,3280,6505.785124,10042,19918.01653,10042,19918.01653,0,0,65.20905994,4,4,0,0,0,0,0,2.6226366,241.7065478,24.86332418,76.75398352,345,0,0,7.54595727,299,3569259,49.90341885,0
7/6/2018,2854,5660.826446,11908,23619.17355,11908,23619.17355,0,0,65.60695159,4,4,0,0,0,0,0,1.719294872,16.08379666,26.08557692,78.95403846,184.25,0,0,7.96921284,298,3550709,50.10709444,0
7/7/2018,3445,6833.057851,11196,22206.94215,11196,22206.94215,0,0,65.79231486,4,4,0,0,0,0,0,2.290107566,71.77858796,27.15416667,80.8775,308.7916667,0,0,3.775407381,297,3534745,49.99667874,0
7/8/2018,2944,5839.338843,10696,21215.20661,10696,21215.20661,0,0,65.89228849,4,4,0,0,0,0,0,2.096966783,111.2292044,27.79423077,82.02961538,327.4583333,0,0,5.201789756,260,3518854,49.97885517,0
7/9/2018,3235,6416.528926,10666,21155.70248,10666,21155.70248,0,0,66.20816557,4,4,0,0,0,0,0,2.228189103,290.4344427,28.78205128,83.80769231,344.7916667,0,0,5.957575125,185,3503748,50.3096747,0
7/10/2018,2747,5448.595041,9752,19342.80992,9752,19342.80992,0,0,66.15122853,4,4,0,0,0,0,0,2.265173611,46.9159299,29.66634615,85.39942308,350.125,0,0,5.454760296,332,3489195,50.20509127,0
7/11/2018,3294,6533.553719,10448,20723.30579,10448,20723.30579,0,0,66.27529224,4,4,0,0,0,0,0,1.955452457,95.70782553,29.89645147,85.81361264,346.0416667,0,0,7.78285542,287,3474436,50.23969803,0
7/12/2018,2437,4833.719008,10538,20901.81818,10538,20901.81818,0,0,66.68928102,4,4,0,0,0,0,0,2.366108974,269.8133346,31.14775641,88.06596154,333.8333333,0,0,9.325761292,330,3457713,50.45627084,0
7/13/2018,3254,6454.214876,11418,22647.27273,11418,22647.27273,0,0,66.44091509,4,4,0,0,0,0,0,1.554198718,81.14800952,29.46217949,85.03192308,207,0,0,12.67294649,351,3440823,50.60450964,0
7/14/2018,1955,3877.68595,11365,22542.14876,11365,22542.14876,0,0,66.5974535,4,4,0,0,0,0,0,1.987941434,100.1024961,31.83333333,89.3,322.8333333,0,0,13.07131026,328,3421507,50.74423566,0
7/15/2018,3183,6313.38843,10204,20239.33884,10204,20239.33884,0,0,66.93697962,4,4,0,0,0,0,0,2.164588675,72.24333603,32.28846154,90.11923077,313.9583333,0,0,14.89926776,327,3406933,50.60336869,0
7/16/2018,2888,5728.264463,10942,21703.1405,10942,21703.1405,0,0,67.42968858,4,4,0,0,0,0,0,2.167419629,112.7648611,33.19647436,91.75365385,331.75,0,0,13.80430553,253,3390456,50.56772259,0
7/17/2018,3156,6259.834711,10423,20673.71901,10423,20673.71901,0,0,67.74531951,4,4,0,0,0,0,0,2.10339924,174.103725,32.7230209,90.90143762,332,0,0,12.87703586,274,3375499,50.73126356,0
7/18/2018,3421,6785.454545,10622,21068.42975,10622,21068.42975,0,0,67.45550173,4,4,0,0,0,0,0,1.772322261,55.36165014,33.10410256,91.58738462,309.9583333,0,0,11.90152112,324,3360574,50.93719508,0
7/19/2018,2357,4675.041322,10729,21280.66116,10729,21280.66116,0,0,67.76341159,4,5,0,0,0,0,0,2.378946727,149.1740143,33.04326535,91.47787762,322.2916667,0,0,12.42525043,344,3343285,50.79974407,0
7/20/2018,3987,7908.099174,10402,20632.06612,10402,20632.06612,0,0,68.17746596,2,5,0,0,0,0,0,2.390499466,207.3401138,31.10192308,87.98346154,311,0,0,10.47052626,322,3329922,50.86878024,0
7/21/2018,2769,5492.231405,10897,21613.8843,10897,21613.8843,0,0,67.75099882,2,5,0,0,0,0,0,2.455718483,167.2334284,29.6309999,85.33579983,325.9583333,0,0,11.38136345,299,3313207,51.1189876,0
7/22/2018,3602,7144.46281,9641,19122.64463,9641,19122.64463,0,0,67.56541506,2,5,0,0,0,0,0,1.977308664,104.5406998,31.67596154,89.01673077,316.0833333,0,0,15.81277563,284,3300665,51.00341104,0
7/23/2018,2944,5839.338843,11613,23034.04959,11613,23034.04959,0,0,67.98220871,2,5,1,0,0,0,0,2.072538283,116.1626318,32.99903846,91.39826923,315.1666667,0,0,16.80098757,198,3283078,51.02496787,0
7/24/2018,3881,7697.85124,10821,21463.1405,10821,21463.1405,0,0,67.77014501,2,5,1,0,0,0,0,2.502463675,221.5194764,33.67852564,92.62134615,314.9166667,0,0,16.37563746,219,3268879,50.96674504,0
7/25/2018,3919,7773.22314,10959,21736.8595,10959,21736.8595,0,0,67.90400055,2,5,1,0,0,0,0,1.722716034,2.193702347,34.14516941,93.46130495,312.1666667,0,0,11.76971395,218,3254482,51.15319844,0
7/26/2018,3516,6973.884298,11455,22720.66116,9225,18297.52066,2230,4423.140496,67.98838055,2,5,1,0,0,0,1,2.226238782,50.73774904,34.38417735,93.89151923,247.7083333,0,0,11.94594938,267,3238205,51.18072579,0
7/27/2018,3030,6009.917355,10811,21443.30579,111,220.1652893,10700,21223.1405,67.44927682,2,5,1,0,0,0,1,1.986759324,99.49921059,31.50668803,88.71203846,218.7083333,0,0,13.76529092,266,3222244,51.3913821,0
7/28/2018,3676,7291.239669,13261,26302.80992,1024,2031.07438,12237,24271.73554,67.19386509,2,5,1,0,0,0,1,1.118520299,1.296615175,29.55942842,85.20697115,153.9583333,0,0,12.50501666,230,3202775,51.01280859,0
7/29/2018,3247,6440.330579,12885,25557.02479,2397,4754.380165,10488,20802.64463,67.48311655,2,5,1,0,0,0,1,1.866801525,117.9738706,30.22831197,86.41096154,252.4166667,0,0,13.6441751,257,3183148,49.33298315,0
7/30/2018,3595,7130.578512,12138,24075.3719,3710,7358.677686,8428,16716.69421,67.63726026,2,5,1,0,0,0,1,1.811872065,43.3927562,30.24619228,86.4431461,204.9166667,0,0,15.85770858,249,3165709,49.76858494,0
7/31/2018,3536,7013.553719,12755,25299.17355,7913,15695.20661,4842,9603.966942,67.53355722,2,5,1,0,0,0,1,1.453127951,16.70624664,29.85485653,85.73874176,234,0,0,15.7412421,241,3146945,51.01437869,0
8/1/2018,1813,3596.033058,11702,23210.57851,11702,23210.57851,0,0,67.16879807,2,5,2,0,0,0,0,1.91730525,123.2440154,29.80184676,85.64332418,254.0416667,0,0,14.66409217,0,3127330,52.06702269,0
8/2/2018,2271,4504.46281,12235,24267.7686,12235,24267.7686,0,0,67.21912775,0,5,2,0,0,0,0,2.109202209,127.274712,29.09571048,84.37227887,274.3333333,0,0,12.64373599,0,3107566,51.87478615,0
8/3/2018,2077,4119.669421,12115,24029.75207,12115,24029.75207,0,0,67.12096782,0,5,2,0,0,0,0,2.327401099,112.7274979,28.60926282,83.49667308,251.2916667,0,0,9.402078375,0,3087656,51.97023363,0
8/4/2018,2089,4143.471074,11737,23280,11737,23280,0,0,66.97740926,0,5,2,0,0,0,0,1.341042201,1.638228763,27.47452228,81.45414011,257.0416667,0,0,7.155599968,0,3068520,52.04254633,0
8/5/2018,2647,5250.247934,11678,23162.97521,11678,23162.97521,0,0,66.9579657,0,5,2,0,0,0,0,1.718415751,48.90428893,25.80600427,78.45080769,235.9166667,0,0,8.390288198,0,3050607,52.31427764,0
8/6/2018,2166,4296.198347,11384,22579.83471,11384,22579.83471,0,0,66.72548602,0,5,2,0,0,0,0,1.285931395,1.631546864,27.6510989,81.77197802,242.75,0,0,9.203255471,0,3032323,52.50220352,0
8/7/2018,2485,4928.92562,11778,23361.32231,11778,23361.32231,0,0,67.02134317,0,2,3,0,0,0,0,1.64066743,90.05981877,27.16065324,80.88917582,227.9583333,0,0,11.5445668,0,3013891,52.20105292,0
8/8/2018,3723,7384.46281,10356,20540.82645,10356,20540.82645,0,0,66.99883351,0,2,3,0,0,0,0,1.596850094,99.28642547,27.794909,82.0308362,257.2916667,0,0,12.73658902,0,3000735,51.40615259,0
8/9/2018,3897,7729.586777,10510,20846.28099,10510,20846.28099,0,0,67.08407509,0,2,3,0,0,0,0,1.295185897,11.20946867,28.21080128,82.77944231,218,0,0,12.20492977,0,2987619,51.84994676,0
8/10/2018,2530,5018.181818,9914,19664.13223,9914,19664.13223,0,0,66.30512926,0,2,3,0,0,0,0,1.967874695,100.2482286,30.29450549,86.53010989,256.8333333,0,0,10.71085286,0,2972973,51.80297811,0
8/11/2018,2951,5853.22314,10655,21133.8843,10655,21133.8843,0,0,65.95453218,0,2,3,0,0,0,0,1.908460567,225.3744989,28.75750534,83.76350962,286.6666667,0,0,9.876142275,0,2957692,52.07627191,0
8/12/2018,1276,2530.909091,9963,19761.32231,9963,19761.32231,0,0,64.80369529,0,2,3,0,0,0,0,1.984801622,201.837026,28.26199883,82.8715979,287.5,0,0,8.397288211,0,2940462,52.10679923,0
8/13/2018,3073,6095.206612,10261,20352.39669,10261,20352.39669,0,0,64.94936702,0,2,4,0,0,0,0,1.782196419,96.46061952,27.7875,82.0175,292.0416667,0,0,7.75198881,0,2926205,51.63664793,0
8/14/2018,2618,5192.727273,10347,20522.97521,10347,20522.97521,0,0,65.2806115,0,2,4,0,0,0,0,1.624479167,77.78519371,27.06891026,80.72403846,287.1666667,0,0,7.628913642,0,2910875,51.51108547,0
8/15/2018,2636,5228.429752,9557,18956.03306,9557,18956.03306,0,0,64.98497807,0,2,4,0,0,0,0,1.621387675,60.97894174,26.85160256,80.33288462,285.3333333,0,0,10.30003345,0,2897148,51.61393614,0
8/16/2018,2540,5038.016529,8988,17827.43802,8988,17827.43802,0,0,64.95195521,0,2,4,0,0,0,0,1.42977297,70.72754571,27.06005037,80.70809066,282.5833333,0,0,8.303414941,0,2884358,51.55389082,0
8/17/2018,2641,5238.347107,9743,19324.95868,9743,19324.95868,0,0,64.8553673,0,1,4,0,0,0,0,1.595937271,13.33092413,28.29052827,82.92295089,267.1666667,0,0,7.244769564,0,2870272,51.5367472,0
8/18/2018,1715,3401.652893,8673,17202.64463,8673,17202.64463,0,0,64.93121386,0,1,4,0,0,0,0,1.531339286,16.38189696,28.72190018,83.69942033,243.7083333,0,0,10.14779274,0,2856470,51.26300302,0
8/19/2018,1694,3360,9621,19082.97521,9621,19082.97521,0,0,64.87084551,0,1,4,0,0,0,0,1.89176511,128.5146678,27.89908425,82.21835165,255.875,0,0,9.897334038,0,2840747,51.60962033,0
8/20/2018,1833,3635.702479,9518,18878.67769,9518,18878.67769,0,0,64.83045114,0,1,4,0,0,0,0,1.750379274,41.19143393,27.71575855,81.88836538,248.4583333,0,0,7.974062035,0,2825504,51.69915367,0
8/21/2018,2213,4389.421488,8671,17198.67769,8671,17198.67769,0,0,65.16228726,0,1,4,0,0,0,0,1.830498397,107.1006286,24.58942308,76.26096154,246.625,0,0,10.34904138,0,2812694,51.53378046,0
8/22/2018,3190,6327.272727,8867,17587.43802,8867,17587.43802,0,0,65.31038979,0,1,4,0,0,0,0,1.303960623,57.77301784,24.10391484,75.3870467,258.7083333,0,0,10.66450533,0,2801433,51.4664546,0
8/23/2018,2570,5097.520661,8340,16542.14876,8340,16542.14876,0,0,64.1796333,0,1,4,0,0,0,0,1.954508547,152.9691641,23.98285256,75.16913462,274.2916667,0,0,9.758598961,0,2789988,51.47938526,0
8/24/2018,2716,5387.107438,7570,15014.87603,7570,15014.87603,0,0,65.35431311,0,1,4,0,0,0,0,1.78309562,63.33994665,22.72628205,72.90730769,246.1666667,0,0,10.14672481,0,2773638,51.19621987,0
8/25/2018,2862,5676.694215,7844,15558.34711,7844,15558.34711,0,0,64.98816757,0,1,4,0,0,0,0,1.466728365,61.06663381,23.56898657,74.42417582,239.8333333,0,0,7.733600082,0,2763757,51.2921749,0
8/26/2018,3059,6067.438017,8552,16962.64463,8552,16962.64463,0,0,64.74183859,0,1,4,0,0,0,0,1.990141026,168.7012287,24.03215812,75.25788462,248.9583333,0,0,6.676090011,0,2752862,51.92690515,0
8/27/2018,2346,4653.22314,9337,18519.66942,9337,18519.66942,0,0,64.07647279,0,1,4,0,0,0,0,1.935362762,98.90621047,23.58076923,74.44538462,269.5416667,0,0,8.272675461,0,2738995,51.97834678,0
8/28/2018,3103,6154.710744,8995,17841.32231,8995,17841.32231,0,0,64.08164962,0,1,4,0,0,0,0,2.342660256,278.1880708,23.84839744,74.92711538,272.9166667,0,0,10.14619178,0,2727308,51.96541656,0
8/29/2018,3000,5950.413223,8983,17817.52066,8983,17817.52066,0,0,63.95001534,0,1,4,0,0,0,0,1.98088918,146.1324341,24.26693376,75.68048077,273.9583333,0,0,12.67192876,0,2715440,52.0000818,0
8/30/2018,2706,5367.272727,8566,16990.41322,8566,16990.41322,0,0,63.9213308,0,0,5,0,0,0,0,1.817955031,61.68557637,22.51538462,72.52769231,268,0,0,10.81317394,0,2703817,50.85172305,0
8/31/2018,2244,4450.909091,8507,16873.38843,8507,16873.38843,0,0,63.38112769,0,0,5,0,0,0,0,0.923859023,1.07347843,24.08461538,75.35230769,270.5416667,0,0,8.612951494,0,2691395,50.40643418,0
9/1/2018,1846,3661.487603,8625,17107.43802,8625,17107.43802,0,0,63.08496361,0,0,5,0,0,0,0,1.591805556,26.67508374,26.51442308,79.72596154,246.625,0,0,5.187122295,0,2677949,50.37894974,0
9/2/2018,2023,4012.561983,8874,17601.32231,8874,17601.32231,0,0,63.13668872,0,0,5,0,0,0,0,1.629379371,81.02505685,27.51602564,81.52884615,264.75,0,0,6.998669953,0,2664361,50.57809492,0
9/3/2018,3260,6466.115702,8099,16064.13223,8099,16064.13223,0,0,63.62169623,0,0,5,0,0,0,0,1.470393357,42.42350622,27.55320513,81.59576923,250.25,0,0,10.00730931,0,2654763,50.70277143,0
9/4/2018,2757,5468.429752,8837,17527.93388,8837,17527.93388,0,0,63.67988371,0,0,5,0,0,0,0,1.730796183,51.05274731,27.06115967,80.71008741,257.5,0,0,10.12149243,0,2642704,50.84862126,0
9/5/2018,1880,3728.92562,7628,15129.91736,7628,15129.91736,0,0,63.65926242,0,0,5,0,0,0,0,2.178751781,224.659841,27.08417468,80.75151442,260.7916667,0,0,8.534646725,0,2631303,50.66730606,0
9/6/2018,3616,7172.231405,7682,15237.02479,7682,15237.02479,0,0,63.76535021,0,0,5,0,0,0,0,1.668653312,65.03294439,24.81794872,76.67230769,252.375,0,0,7.047561773,0,2623239,50.83924638,0
9/7/2018,2594,5145.123967,8004,15875.70248,8004,15875.70248,0,0,63.33048446,0,0,5,0,0,0,0,1.633066774,83.62516089,26.81295043,80.26331078,223,0,0,5.667797268,0,2612509,50.75977596,0
9/8/2018,3063,6075.371901,8039,15945.12397,8039,15945.12397,0,0,62.83423253,0,0,5,0,0,0,0,1.20704842,12.80387128,25.40728022,77.7331044,239.7083333,0,0,4.823095587,0,2602639,50.97804381,0
9/9/2018,3724,7386.446281,8072,16010.57851,8072,16010.57851,0,0,62.95531475,0,0,5,0,0,0,0,1.719228771,22.61029315,25.39761447,77.71570604,228.3333333,0,0,5.055106618,0,2594014,50.86528899,0
9/10/2018,4052,8037.024793,8383,16627.43802,8383,16627.43802,0,0,62.87032327,0,0,5,0,0,0,0,1.174461538,1.482775492,25.10015759,77.18028365,221.5833333,0,0,2.884030341,0,2585424,51.04500888,0
9/11/2018,3230,6406.61157,7870,15609.91736,7870,15609.91736,0,0,62.20241839,0,0,5,0,0,0,0,2.090568529,12.56117018,23.04603327,73.48285989,235.7916667,0,0,0.64379406,0,2576221,51.05625491,0
9/12/2018,382,757.6859504,7834,15538.5124,7834,15538.5124,0,0,59.38591061,0,0,5,0,0,0,0,2.918759955,248.7831941,21.31126068,70.36026923,231.5416667,0,0,4.090027076,0,2561440,51.2981773,0
9/13/2018,2236,4435.041322,7535,14945.45455,7535,14945.45455,0,0,61.03543641,0,0,5,0,0,0,0,1.857132916,62.39126244,20.03237179,68.05826923,248.375,0,0,5.830841818,119,2550693,51.68850672,0
9/14/2018,2789,5531.900826,7879,15627.7686,7879,15627.7686,0,0,61.09280491,0,0,5,0,0,0,0,1.07620508,1.287965225,19.8275641,67.68961538,253.5,0,0,1.914685765,137,2540326,51.38883448,0
9/15/2018,2793,5539.834711,7468,14812.56198,7468,14812.56198,0,0,60.74089408,0,0,5,0,0,0,0,2.536071429,392.5385691,19.81831502,67.67296703,238.9166667,0,0,3.560967734,119,2530817,51.3934309,0
9/16/2018,3820,7576.859504,7663,15199.33884,7663,15199.33884,0,0,60.47912444,0,0,5,0,0,0,0,1.2560625,1.551886237,18.71184441,65.68131993,256.4583333,0,0,1.330308637,112,2522973,51.58175097,0
9/17/2018,2753,5460.495868,7421,14719.33884,7421,14719.33884,0,0,59.96914428,0,0,5,0,0,0,0,1.30028312,39.38079542,19.26899038,66.68418269,252.375,0,0,0.690504244,94,2513528,51.42413108,0
9/18/2018,2008,3982.809917,7651,15175.53719,7651,15175.53719,0,0,59.40632688,0,0,5,0,0,0,0,0.934868056,1.185083028,20.00731838,68.01317308,246.6666667,0,0,2.339892329,106,2502125,51.70941172,0
9/19/2018,3034,6017.85124,7361,14600.33058,7361,14600.33058,0,0,59.78257274,0,0,5,1,0,0,0,1.834069542,2.577308458,22.53717949,72.56692308,240.8333333,0,0,-0.707430751,106,2493333,51.1848035,0
9/20/2018,2563,5083.636364,6458,12809.2562,6458,12809.2562,0,0,59.32226203,0,0,5,1,0,0,0,3.920133547,479.7796492,26.16698718,79.10057692,248.2083333,0,0,-2.027102204,117,2485375,50.47307795,0
9/21/2018,2978,5906.77686,6371,12636.69421,6371,12636.69421,0,0,59.23790598,0,0,5,1,0,0,0,1.555790598,92.33878042,22.65128205,72.77230769,237.875,0,0,2.33824925,117,2478413,50.78024442,0
9/22/2018,2053,4072.066116,6733,13354.71074,6733,13354.71074,0,0,58.66225405,0,0,5,1,0,0,0,1.529447115,85.36198533,23.00448718,73.40807692,221.0416667,0,0,4.833781974,117,2468899,51.23384163,0
9/23/2018,2355,4671.07438,6251,12398.67769,6251,12398.67769,0,0,58.81118305,0,0,5,1,0,0,0,1.796124466,54.62483543,23.40801282,74.13442308,240.125,0,0,3.539203103,93,2460987,50.96457425,0
9/24/2018,3207,6360.991736,6053,12005.95041,6053,12005.95041,0,0,58.99172716,0,0,5,2,0,0,0,4.37914627,577.6663377,26.98076923,80.56538462,231.7083333,0,0,-3.463317154,145,2455054,50.97050832,0
9/25/2018,1870,3709.090909,6456,12805.28926,6456,12805.28926,0,0,58.39602506,0,0,4,2,0,0,0,3.90832702,392.4414407,28.30608974,82.95096154,242.8333333,0,0,-6.094653089,174,2445612,50.96463989,0
9/26/2018,2536,5030.082645,6727,13342.80992,6727,13342.80992,0,0,58.87670473,0,0,4,2,0,0,0,0.822638889,0.919235687,23.88653846,74.99576923,210.9583333,0,0,-2.027452942,173,2436956,51.0095771,0
9/27/2018,2975,5900.826446,6849,13584.79339,6849,13584.79339,0,0,59.04393196,0,0,4,2,0,0,0,1.239903846,14.18485895,23.50801282,74.31442308,218.8333333,0,0,1.986178129,173,2428929,51.27375185,0
9/28/2018,2320,4601.652893,6684,13257.52066,6684,13257.52066,0,0,59.07696281,0,0,4,2,0,0,0,1.278656517,16.5582673,22.71987179,72.89576923,216.375,0,0,4.670406892,172,2419931,51.2973104,0
9/29/2018,2959,5869.090909,6655,13200,6655,13200,0,0,58.84501797,0,0,4,2,0,0,0,2.709976017,68.6785483,18.08868132,64.55962637,158.2916667,0.790818182,0.031134574,10.04731622,143,2412317,51.33638328,0
9/30/2018,3501,6944.132231,7078,14039.00826,7078,14039.00826,0,0,58.71798516,0,0,4,2,0,0,0,1.672547591,2.147956083,19.44647436,67.00365385,205.9583333,0,0,11.33303365,57,2405109,51.50580403,0
10/1/2018,3280,6505.785124,6210,12317.35537,6210,12317.35537,0,0,58.80534135,0,0,4,2,0,0,0,1.519775641,1.887206923,18.86442308,65.95596154,57.20833333,0.05,0.001968504,12.03087437,17,2399264,51.61713445,0
10/2/2018,2696,5347.438017,6991,13866.44628,6991,13866.44628,0,0,58.4823509,0,0,4,2,0,0,0,1.265471612,1.478208551,20.11994048,68.21589286,145.9583333,2.8237,0.111169291,14.76843493,11,2390724,51.802964,0
10/3/2018,4088,8108.429752,6099,12097.19008,6099,12097.19008,0,0,58.6284642,0,0,4,2,0,0,0,1.518384208,14.95434956,19.60499847,67.28899725,146.125,4.375,0.172244094,14.35484679,40,2386656,52.18337707,0
10/4/2018,2741,5436.694215,6396,12686.28099,6396,12686.28099,0,0,58.17597353,0,0,3,2,0,0,0,4.257747558,529.1461285,18.52994658,65.35390385,115.4166667,9.268334921,0.364895076,15.73689806,57,2379294,52.08427353,0
10/5/2018,2707,5369.256198,5599,11105.45455,5599,11105.45455,0,0,57.88646699,0,0,3,2,0,0,0,1.543516484,1.90284552,18.84593323,65.92267982,139.9166667,0.658,0.025905512,10.70087022,28,2373503,52.42223544,0
10/6/2018,4609,9141.818182,5261,10435.04132,5261,10435.04132,0,0,57.8549437,0,0,3,2,0,0,0,3.411498397,319.2106763,18.97222222,66.15,212.2916667,0.1,0.003937008,8.16039341,28,2372155,52.3031405,0
10/7/2018,2666,5287.933884,6466,12825.12397,6466,12825.12397,0,0,57.32559974,0,0,3,2,0,0,0,4.993529647,1218.982138,20.31955128,68.57519231,211.25,0,0,2.413949574,85,2364449,52.47841523,0
10/8/2018,2956,5863.140496,6849,13584.79339,6849,13584.79339,0,0,57.34642717,0,0,2,2,0,0,0,4.246282051,372.2002942,22.31794872,72.17230769,202.7916667,0,0,7.8361279,85,2356559,52.60579274,0
10/9/2018,2914,5779.834711,6994,13872.39669,6994,13872.39669,0,0,57.46378329,0,0,2,2,0,0,0,3.377363782,195.549073,23.00801282,73.41442308,204.7916667,0,0,6.047958713,169,2348132,52.77403349,0
10/10/2018,1965,3897.520661,6732,13352.72727,6732,13352.72727,0,0,56.90507868,0,0,2,2,0,0,0,4.492676282,560.2193359,20.6474359,69.16538462,185.1666667,0,0,2.219562259,157,2338366,52.85038705,0
10/11/2018,2959,5869.090909,6496,12884.6281,6496,12884.6281,0,0,56.89273496,0,0,2,2,0,0,0,5.006185897,636.3669758,20.85608974,69.54096154,202.625,0,0,1.061602664,112,2331128,52.92593175,0
10/12/2018,2613,5182.809917,7206,14292.89256,7206,14292.89256,0,0,56.98027863,0,0,1,2,0,0,0,2.571078089,108.2630272,20.58653846,69.05576923,204.4583333,0,0,-0.813586047,112,2321795,53.02336269,0
10/13/2018,3183,6313.38843,6424,12741.81818,6424,12741.81818,0,0,56.37728279,0,0,1,2,0,0,0,5.481923077,3777.458968,21.15641026,70.08153846,202.6666667,0,0,-1.674616648,106,2315156,53.22814646,0
10/14/2018,3253,6452.231405,7124,14130.24793,7124,14130.24793,0,0,55.80894078,0,0,1,2,0,0,0,9.651212607,8363.255405,21.16634615,70.09942308,208.5,0,0,-9.933059219,139,2307203,53.58093486,0
