Date,KWK_WatTemp_dqc1_degF,KWK_Flow_dv20220611_cfs,KWK_WatTemp_degC,KWK_Flow_cms,AirT_degC_d_KRDD,RelHum_pct_d_KRDD,DewPtT_degC_d_KRDD,WindSp_m_per_sec_d_KRDD,SolRad_W_per_m2_d_RRAC,KWK_Flow_dv20221011_cfs
3/26/2019,48.54583333,10055,9.19212963,274.6745918,10.75462687,84.75722388,8.053061224,1.338358209,122.6666667,9700.041667
3/27/2019,48.82916667,12871,9.349537037,368.2830074,11.54224924,82.28337386,8.675510204,3.467933131,113.0833333,13005.79167
3/28/2019,48.775,15309,9.319444444,432.5646089,9.122289157,84.23165663,6.764583333,3.971144578,98.25,15275.875
3/29/2019,48.7,15443,9.277777778,428.370176,11.12954545,72.87220779,6.088888889,2.748469055,211.9583333,15127.75
3/30/2019,48.91666667,14563,9.398148148,427.3460501,13.35032051,53.24064103,2.495833333,2.524290323,60.66666667,15091.58333
3/31/2019,49.39166667,14974,9.662037037,417.9601953,15.09198718,44.53099359,1.125,1.725580645,624.4444444,14760.125
4/1/2019,49.30833333,14914,9.615740741,420.9228454,16.72211538,52.4924359,6.479166667,1.480064103,115.0416667,14864.75
4/2/2019,49.025,14672,9.458333333,427.5832037,12.9853211,89.33721713,11.11086957,1.859235474,61.66666667,15099.95833
4/3/2019,48.90833333,19014,9.393518519,511.9803851,13.42966361,86.54027523,11.12045455,2.750122324,103.0416667,18080.41667
4/4/2019,48.72916667,26012,9.293981481,720.3168644,14.36550633,78.46667722,10.5875,2.407796053,147.5,25437.75
4/5/2019,48.1,30307,8.944444444,822.3566211,13.83207547,76.67886792,9.896875,7.527610063,111.4166667,29041.25
4/6/2019,47.8875,30337,8.826388889,828.5886871,13.93343558,77.06180982,9.947368421,6.53190184,91.54166667,29261.33333
4/7/2019,48.09583333,29699,8.94212963,816.125735,16.31079365,74.55701587,11.81481481,4.855333333,69.5,28821.20833
4/8/2019,48.42916667,30871,9.127314815,843.3122674,17.62848101,76.76797468,13.8125,3.647174603,71.58333333,29781.29167
4/9/2019,48.62083333,36180,9.233796296,975.2215778,15.49713376,49.37869427,4.689285714,3.487891374,274.125,34439.625
4/10/2019,49.03333333,39869,9.462962963,1090.288264,14.19421222,41.83938907,0.475,3.101225806,283.3333333,38503.16667
4/11/2019,49.08333333,40024,9.490740741,1116.207617,15.33621795,47.01746795,3.358333333,3.199070513,196.2083333,39418.5
4/12/2019,49.20833333,39060,9.560185185,1101.00737,15.50224359,45.47185897,3.145833333,3.099967949,296.1666667,38881.70833
4/13/2019,49.48333333,40394,9.712962963,1104.518659,17.78974359,42.72653846,4.604166667,3.246806452,290.7916667,39005.70833
4/14/2019,49.25,34185,9.583333333,977.7641947,17.55801282,60.74509615,9.675,3.04349359,169.4166667,34529.41667
4/15/2019,49.10416667,29358,9.502314815,841.3796427,14.29935897,47.70439103,2.75,3.566570513,121.125,29713.04167
4/16/2019,49.62083333,24901,9.789351852,708.4875017,11.96194969,74.86622642,7.016129032,2.239716088,266.9583333,25020
4/17/2019,50.34583333,20221,10.19212963,592.3601139,16.4511254,56.97273312,6.5,1.606148867,302.375,20919
4/18/2019,51.1125,17963,10.61805556,506.7299698,20.00032051,58.89932692,10.54166667,1.435897436,305.4166667,17895
4/19/2019,51.325,14923,10.73611111,435.3172424,20.54487179,61.59416667,12,1.389679487,299.1666667,15373.08333
4/20/2019,51.175,14197,10.65277778,367.5585681,19.5021875,60.40553125,11.01875,3.38109375,160.5833333,12980.20833
4/21/2019,51.275,11674,10.70833333,313.1984817,16.71314103,54.95179487,6.670833333,3.345144695,304.8333333,11060.5
4/22/2019,52.11666667,9977,11.17592593,270.4848784,20.55580645,41.514,5.645833333,2.924225806,314.25,9552.083333
4/23/2019,52.44583333,8334,11.3587963,227.4208541,25.24134615,35.71532051,8.245833333,3.48802589,296.3333333,8031.291667
4/24/2019,52.42083333,7713,11.34490741,193.6246977,25.58612903,44.08541935,11.39583333,2.420809061,308.5833333,6837.791667
4/25/2019,52.625,6317,11.45833333,168.0852618,24.24501608,54.59819936,13.6125,2.09073955,307.4166667,5935.875
4/26/2019,52.54166667,5528,11.41203704,160.2532939,23.28064516,58.05283871,12.29583333,1.215519481,312.7083333,5659.291667
4/27/2019,52.40833333,5285,11.33796296,152.5168955,24.02179487,29.67650641,4.641666667,2.741038961,319.375,5386.083333
4/28/2019,52.70416667,5683,11.50231481,150.3671749,22.23557692,46.75310897,8.516666667,3.741121795,311.1666667,5310.166667
4/29/2019,52.50416667,5119,11.3912037,148.7365965,22.88782051,19.64102564,-2.25,3.938974359,329.875,5252.583333
4/30/2019,53.17916667,5724,11.7662037,149.5023312,19.39333333,45.53149206,5.374074074,4.787365079,319.1666667,5279.625
5/1/2019,52.55416667,5510,11.41898148,148.3873554,15.90769231,39.91169872,-0.4875,1.481483871,335.0416667,5240.25
5/2/2019,52.89583333,4988,11.6087963,149.863371,17.57596154,42.07791667,1.504166667,1.512880259,330.375,5292.375
5/3/2019,53.02083333,6297,11.67824074,169.0940494,19.07051282,41.52240385,3.55,1.50465798,330.1666667,5971.5
5/4/2019,52.69583333,7286,11.49768519,218.4314351,20.2724359,45.23778846,6.175,1.61009772,329.1666667,7713.833333
5/5/2019,52.39166667,8632,11.3287037,222.2105543,20.06442308,47.72794872,7.195833333,1.511428571,323.5,7847.291667
5/6/2019,52.675,8250,11.48611111,223.5143091,19.06057692,52.79333333,8.379166667,3.052993421,321.4583333,7893.333333
5/7/2019,52.55,7851,11.41666667,222.6919407,19.10064103,60.54259615,10.50416667,2.334935065,317.7083333,7864.291667
5/8/2019,52.79583333,7792,11.55324074,223.2700763,22.14839744,54.07512821,9.557692308,2.372179487,321.5,7884.708333
5/9/2019,52.4125,8154,11.34027778,224.3130801,24.62580645,35.96029032,5.829166667,3.695870968,335.25,7921.541667
5/10/2019,51.77916667,8215,10.98842593,240.7120739,24.775,21.14711538,-0.591666667,4.07433657,340.9166667,8500.666667
5/11/2019,51.35833333,8647,10.75462963,242.9691626,22.90865385,39.66237179,6.6,1.750716612,332.5833333,8580.375
5/12/2019,51.49166667,7785,10.8287037,242.1279163,22.62660256,53.42051282,11.33333333,1.56683871,329.0416667,8550.666667
5/13/2019,51.425,7944,10.79166667,242.4783372,22.05929487,51.12794872,10.6,2.155081967,266.9166667,8563.041667
5/14/2019,51.60416667,7910,10.8912037,240.6861168,20.12598684,50.83414474,9.030434783,2.460711864,207.3333333,8499.75
5/15/2019,51.04583333,7913,10.58101852,246.1276708,17.79211356,66.52164038,11.328125,4.171570513,99.33333333,8691.916667
5/16/2019,50.90833333,7925,10.50462963,252.9378724,14.49041096,75.78406393,10.83461538,10.27260274,151.5,8932.416667
5/17/2019,51.32916667,8622,10.73842593,244.3543283,13.47018634,72.8468323,8.426315789,5.080434783,167.0416667,8629.291667
5/18/2019,51.525,7832,10.84722222,244.7472246,13.7352381,77.54692063,9.585185185,2.964095238,88.95833333,8643.166667
5/19/2019,51.99166667,7833,11.10648148,247.3842309,11.06876877,84.35840841,8.295744681,3.036939394,233.8333333,8736.291667
5/20/2019,52.175,7403,11.20833333,245.8975965,14.07891374,66.12492013,7.456,3.451451613,282.875,8683.791667
5/21/2019,52.47083333,8116,11.37268519,245.5625138,14.23930818,69.1672956,8.80625,6.502037618,126.125,8671.958333
5/22/2019,52.1375,7429,11.1875,237.1665688,15.49617834,67.06375796,8.451851852,2.752875399,328.875,8375.458333
5/23/2019,52.0125,7937,11.11805556,244.4428185,21.26634615,40.66894231,6.691666667,4.182282958,256.1666667,8632.416667
5/24/2019,52.10416667,7465,11.16898148,244.9489821,20.04679487,60.05753205,11.06666667,1.404350649,302.75,8650.291667
5/25/2019,51.78333333,8536,10.99074074,245.4822827,19.85063291,51.96303797,9.45,10.45425287,345.4166667,8669.125
5/26/2019,50.875,7541,10.48611111,247.0137522,14.94465409,66.70889937,8.870967742,4.287142857,256.25,8723.208333
5/27/2019,50.5625,8396,10.3125,245.95541,16.31538462,61.31884615,8.695833333,2.595322581,293.1666667,8685.833333
5/28/2019,50.8,7313,10.44444444,245.7158967,19.5400641,67.30701923,11.82083333,2.494064516,312.1666667,8677.375
5/29/2019,51.22916667,8552,10.68287037,246.6574318,24.85064103,41.66285256,9.816666667,2.603890675,343.5,8710.625
5/30/2019,51.21666667,13050,10.67592593,372.8915742,22.70402477,56.06634675,12.51538462,2.623364486,287.5416667,13168.54167
5/31/2019,51.50416667,12692,10.83564815,378.6906284,22.77594937,56.2614557,11.87586207,3.209111111,320.5,13373.33333
6/1/2019,51.50416667,13089,10.83564815,378.1691265,27.27532051,42.61326923,12.06666667,3.952339744,343.4583333,13354.91667
6/2/2019,51.7125,12812,10.95138889,378.7165855,27.37852564,44.25102564,13.47083333,2.639903537,339.9583333,13374.25
6/3/2019,51.80416667,13327,11.00231481,377.0399922,27.04487179,55.88666667,16.17083333,2.182893891,336.125,13315.04167
6/4/2019,51.94166667,12859,11.0787037,375.4660475,29.03451613,41.20183871,11.73333333,2.757152104,353.0833333,13259.45833
6/5/2019,51.95833333,13876,11.08796296,374.4230437,29.69423077,29.84262821,8.8,2.525307443,354.7083333,13222.625
6/6/2019,51.95833333,12877,11.08796296,372.7145939,25.21955128,31.35782051,4.345833333,2.270416667,290.125,13162.29167
6/7/2019,51.7375,12879,10.96527778,373.2160381,20.05929487,25.04721154,-1.85,5.283376206,367.6666667,13180
6/8/2019,51.79583333,12545,10.99768519,372.4845195,21.54038462,21.96987179,-2.5,6.758910256,368.9166667,13154.16667
6/9/2019,51.75833333,12670,10.97685185,373.8354691,26.62724359,14.28019231,-3.029166667,5.337692308,356.4583333,13201.875
6/10/2019,51.9,12401,11.05555556,371.9205424,27.24487179,35.68762821,7.0625,1.396266234,361.125,13134.25
6/11/2019,51.91666667,11384,11.06481481,339.9024479,38.21634615,14.04144231,6.55,1.783009709,353.2916667,12003.54167
6/12/2019,52.025,11403,11.125,300.4547209,29.75576923,38.15330128,12.675,2.016570513,253.7083333,10610.45833
6/13/2019,52.00833333,9794,11.11574074,297.5723019,28.31378205,50.93894231,15.06666667,1.472083333,304.2916667,10508.66667
6/14/2019,52.02083333,9306,11.12268519,298.4654624,28.30865385,44.85326923,14.34583333,2.466990291,339.4166667,10540.20833
6/15/2019,51.81666667,10075,11.00925926,296.6932998,27.49871795,54.45676282,16.71666667,2.545242718,312.0833333,10477.625
6/16/2019,51.83333333,9816,11.01851852,296.5871116,26.88434505,58.88584665,16.95833333,1.49474026,313.25,10473.875
6/17/2019,51.3625,10601,10.75694444,297.2171614,30.26891026,43.73708333,14.0125,3.846570513,333.9583333,10496.125
6/18/2019,51.28333333,9646,10.71296296,296.7959483,33.43429487,21.21923077,7.470833333,5.121368078,360.4583333,10481.25
6/19/2019,51.24583333,9743,10.69212963,296.7416744,32.9318328,18.99189711,5.1625,4.449710611,360.1666667,10479.33333
6/20/2019,51.15,9825,10.63888889,296.6567238,29.14455128,16.30019231,0.333333333,5.281442308,363.7916667,10476.33333
6/21/2019,51.19583333,10320,10.66435185,297.3717242,24.76421725,19.88667732,-0.612,6.527459807,362.2916667,10501.58333
6/22/2019,51.4,10062,10.77777778,297.4956104,27.22596154,22.55535256,3.341666667,5.784134615,359.1666667,10505.95833
6/23/2019,51.5,10183,10.83333333,298.1445382,28.8875,26.13355769,5.7875,3.566559486,358.5,10528.875
6/24/2019,51.68333333,9749,10.93518519,298.1610563,29.28167203,25.05234727,5.670833333,2.683915858,358.0833333,10529.45833
6/25/2019,51.6,10047,10.88888889,297.7563614,27.06089744,24.83836538,4.004166667,2.563645161,312.5833333,10515.16667
6/26/2019,51.4625,9919,10.8125,298.4076489,23.7807571,33.66807571,5.75,3.550159744,270.9583333,10538.16667
6/27/2019,51.50416667,10540,10.83564815,299.3550834,20.60996785,39.56344051,5.445833333,2.520966667,301.7916667,10571.625
6/28/2019,52.02083333,10319,11.12268519,298.424167,22.527,38.29576667,6.4125,2.752356902,355.7916667,10538.75
6/29/2019,51.625,10786,10.90277778,324.0697911,23.55366667,34.86463333,5.183333333,2.354932432,352.5,11444.41667
6/30/2019,51.74583333,10833,10.96990741,325.3192719,25.30416667,27.98711538,2.895833333,2.654136808,351.875,11488.54167
7/1/2019,51.80416667,10424,11.00231481,325.3357901,24.53486842,31.13310231,5.104347826,2.055882353,303.4166667,11489.125
7/2/2019,51.75,10912,10.97222222,324.5488177,25.72019231,33.51201923,7.066666667,2.15347541,345.75,11461.33333
7/3/2019,51.96666667,10994,11.09259259,325.3357901,26.45705128,31.11227564,6.825,2.861909385,346.5,11489.125
7/4/2019,52.01666667,10981,11.12037037,323.2863583,27.5275641,31.85971154,7.291666667,2.458899676,330.5833333,11416.75
7/5/2019,52.07916667,11253,11.15509259,322.9961107,28.00641026,31.62192308,7.825,1.897278689,344.25,11406.5
7/6/2019,52.1,11408,11.16666667,323.2509623,28.79487179,39.41958333,12.34166667,2.082605863,332.625,11415.5
7/7/2019,52.24583333,10886,11.24768519,323.2686603,27.89070513,32.51259615,8.704166667,2.853311897,329.375,11416.125
7/8/2019,52.4125,10509,11.34027778,323.2698402,25.1349359,43.70891026,10.7875,3.103094463,330.4166667,11416.16667
7/9/2019,51.93333333,10868,11.07407407,323.5459294,24.59455128,50.29897436,12.84166667,2.451396104,289.4583333,11425.91667
7/10/2019,51.91666667,10808,11.06481481,323.7052117,25.30608974,43.40807692,10.99583333,2.174625407,298.25,11431.54167
7/11/2019,51.7875,10951,10.99305556,323.9683224,28.19839744,40.71320513,12.58333333,2.235276873,335.875,11440.83333
7/12/2019,52.0625,11340,11.14583333,318.9975359,29.61378205,37.12657051,12.325,2.010130719,335.2083333,11265.29167
7/13/2019,52.17916667,11110,11.21064815,319.9591289,30.57596154,39.34176282,14.125,2.307567568,334.7916667,11299.25
7/14/2019,52.1375,10865,11.1875,320.2576356,30.20032051,35.60086538,11.825,2.48926045,336.0833333,11309.79167
7/15/2019,52.13333333,10862,11.18518519,319.3491368,28.74647436,38.91711538,11.88333333,2.24368932,290.2083333,11277.70833
7/16/2019,52.16666667,11029,11.2037037,318.3108524,29.28429487,35.92384615,11.4625,1.982207792,320.6666667,11241.04167
7/17/2019,52.00833333,10997,11.11574074,318.6624533,29.27942122,41.82463023,13.34166667,2.37029703,329.75,11253.45833
7/18/2019,52.03333333,10707,11.12962963,325.0962768,29.52788462,42.66134615,14.2375,2.869389068,328.125,11480.66667
7/19/2019,51.725,10963,10.95833333,318.6447552,28.3650641,37.65967949,11.28333333,2.068986928,326.0416667,11252.83333
7/20/2019,51.7375,10912,10.96527778,317.650126,27.58012821,38.46490385,10.29583333,1.943289902,331.75,11217.70833
7/21/2019,51.52083333,11139,10.84490741,318.5173294,28.1400641,41.95541667,12.72083333,2.126168831,300.1666667,11248.33333
7/22/2019,51.6625,10993,10.92361111,318.7981381,29.58429487,37.46650641,12.17083333,2.627788462,330,11258.25
7/23/2019,51.9875,10352,11.10416667,321.9660854,29.88580645,36.34277419,11.5,2.405798046,332.5,11370.125
7/24/2019,51.67916667,10309,10.93287037,318.4429977,30.11025641,31.72532051,8.920833333,2.568431373,337.3333333,11245.70833
7/25/2019,51.12916667,11699,10.62731481,317.8884594,30.13461538,24.65403846,5.554166667,1.978032258,306.875,11226.125
7/26/2019,51.06666667,11074,10.59259259,317.5757943,30.4392283,28.19807074,6.508333333,1.883486842,325,11215.08333
7/27/2019,51.35833333,10710,10.75462963,317.7610336,30.1724359,26.31288462,6.15,2.134271845,326.4166667,11221.625
7/28/2019,51.05416667,10598,10.58564815,317.8341855,32.66410256,27.69483974,9.466666667,2.231396104,316.7916667,11224.20833
7/29/2019,51.24583333,11234,10.69212963,317.6477663,30.94038462,31.35560897,10.01666667,2.619517685,316.2916667,11217.625
7/30/2019,51.35833333,10512,10.75462963,318.1846065,28.50929487,38.97073718,11.35416667,2.726980519,324.4166667,11236.58333
7/31/2019,51.6375,9756,10.90972222,318.1114546,27.83942308,28.46269231,5.95,1.951791531,323.7916667,11234
8/1/2019,51.20833333,11187,10.6712963,318.1303325,27.8099359,30.03987179,6.75,1.926225806,321.7916667,11234.66667
8/2/2019,51.42916667,11371,10.79398148,317.9085172,28.45673077,34.2313141,9.7875,1.767475728,314.125,11226.83333
8/3/2019,51.44166667,11083,10.80092593,317.739796,30.56762821,33.93689103,10.85,2.30776699,320.8333333,11220.875
8/4/2019,51.54166667,10079,10.85648148,318.1869662,30.21762821,36.52166667,11.83333333,2.760812721,316.2916667,11236.66667
8/5/2019,51.68333333,10731,10.93518519,319.1308611,28.39423077,28.89980769,6.458333333,1.624096774,295.0833333,11270
8/6/2019,51.89166667,10968,11.05092593,322.6586682,29.06378205,29.05179487,6.641666667,2.021061093,282.8333333,11394.58333
8/7/2019,51.75,10496,10.97222222,326.8849576,29.10289389,30.47363344,7.933333333,2.087322581,308.625,11543.83333
8/8/2019,51.81666667,11079,11.00925926,326.8684394,26.60737179,36.36980769,8.458333333,2.379733333,311.9583333,11543.25
8/9/2019,51.85833333,11583,11.03240741,326.4543055,24.25225806,46.62554839,11.60833333,3.131645161,212.375,11528.625
8/10/2019,51.62083333,11136,10.90046296,320.39804,21.45446154,65.522,14.1047619,2.656863354,179.3333333,11314.75
8/11/2019,51.33333333,11165,10.74074074,320.5891787,22.3974359,55.08362179,11.575,1.994694534,291.6666667,11321.5
8/12/2019,51.55416667,11027,10.86342593,321.4233458,27.25833333,41.51346154,10.74166667,1.991382637,308.375,11350.95833
8/13/2019,51.8,10974,11,321.4611016,28.69704918,34.58596721,9.170833333,1.98089404,303.2083333,11352.29167
8/14/2019,51.59166667,10997,10.88425926,321.3478342,30.45,36.7688141,11.17083333,1.779352751,301.375,11348.29167
8/15/2019,51.62083333,10942,10.90046296,320.6080566,32.46185897,29.90689103,10.0875,2.812935484,300.125,11322.16667
8/16/2019,51.4625,11030,10.8125,320.9419594,33.94391026,20.11967949,7.320833333,3.381350482,297.3333333,11333.95833
8/17/2019,51.60416667,11094,10.8912037,321.4233458,31.96102236,24.64495208,8.556,2.641214058,295.25,11350.95833
8/18/2019,51.71666667,10782,10.9537037,321.8044434,27.61570513,43.65304487,12.45416667,2.221006494,293.5833333,11364.41667
8/19/2019,51.8875,11188,11.04861111,321.574369,25.24935897,43.76647436,10.125,1.78607717,287.375,11356.29167
8/20/2019,51.975,11050,11.09722222,322.7117623,25.43333333,42.79253205,10.49166667,1.62073955,289.5416667,11396.45833
8/21/2019,51.25833333,10389,10.69907407,318.4111412,24.48090452,50.51266332,11.664,1.652227979,248,11244.58333
8/22/2019,51.48333333,10706,10.82407407,304.3718847,31.46785714,31.11357143,11.725,4.115,264.9166667,10748.79167
8/23/2019,51.55833333,10235,10.86574074,306.4897488,31.73942308,23.33794872,7.6625,2.913915858,287.7083333,10823.58333
8/24/2019,51.69583333,10331,10.94212963,305.4845008,28.99358974,42.27891026,13.575,1.931129032,280.625,10788.08333
8/25/2019,51.83333333,10127,11.01851852,305.6142863,29.34807692,39.88621795,13.07916667,2.214110032,278.5,10792.66667
8/26/2019,51.78333333,10477,10.99074074,302.7070901,31.29678457,33.26916399,11.3375,2.342801303,282.2916667,10690
8/27/2019,51.65833333,9974,10.9212963,292.7607977,31.37852564,34.41346154,12.02916667,1.242451613,279.0833333,10338.75
8/28/2019,51.5,9997,10.83333333,292.5802778,30.08196721,41.9392459,14.46666667,1.773488372,226.5833333,10332.375
8/29/2019,51.33333333,9887,10.74074074,293.5182733,27.70961538,43.71682692,13.4375,2.417387097,266.6666667,10365.5
8/30/2019,51.49166667,9140,10.8287037,281.2205028,27.25980707,45.93395498,13.0375,1.953648208,273.75,9931.208333
8/31/2019,51.4375,9510,10.79861111,280.0984478,26.86153846,31.86740385,6.729166667,1.286970684,275.8333333,9891.583333
9/1/2019,51.25833333,8994,10.69907407,280.1491822,27.94711538,35.04153846,9.216666667,2.048910256,270.3333333,9893.375
9/2/2019,51.23333333,9200,10.68518519,280.0288356,28.10480769,32.77448718,8.04,1.969935691,267.5,9889.125
9/3/2019,51.02083333,9805,10.56712963,279.998159,27.10224359,31.65352564,6.966666667,1.603289902,272.625,9888.041667
9/4/2019,51.22916667,9019,10.68287037,267.2945137,26.81634615,31.07948718,5.625,1.285512821,249.0416667,9439.416667
9/5/2019,51.15833333,8922,10.64351852,267.8714694,28.38782051,34.54048077,9.775,2.029519231,240.3333333,9459.791667
9/6/2019,51.48333333,8794,10.82407407,254.2274688,25.54647436,33.92028846,6.6875,1.878058252,256.4166667,8977.958333
9/7/2019,51.63333333,8160,10.90740741,254.1602163,24.04115756,36.72125402,6.733333333,1.629612903,233,8975.583333
9/8/2019,51.45833333,8810,10.81018519,253.5655625,22.47620579,51.76016077,10.57916667,2.875179153,256.9583333,8954.583333
9/9/2019,51.41666667,8321,10.78703704,254.1106618,22.32788462,42.90862179,8.008333333,2.253054662,245.625,8973.833333
9/10/2019,51.41666667,8026,10.78703704,254.3914706,22.34230769,39.32336538,6.941666667,2.077540453,231.25,8983.75
9/11/2019,51.10416667,8667,10.61342593,254.0776255,23.44583333,41.88740385,8.108333333,2.503173077,243.625,8972.666667
9/12/2019,51.15833333,8212,10.64351852,254.5731703,26.42636986,27.66294521,4.177272727,2.023576389,254.9583333,8990.166667
9/13/2019,51.15,8848,10.63888889,254.5566522,26.17211538,29.78503205,5.054166667,1.646915584,251,8989.583333
9/14/2019,51.27916667,8504,10.71064815,254.2428071,25.79134615,33.17663462,6.375,1.603431373,242.2083333,8978.5
9/15/2019,51.275,8527,10.70833333,254.2097708,24.07115385,36.99301282,6.5625,2.804262821,229.625,8977.333333
9/16/2019,51.40416667,8344,10.78009259,253.9785166,22.30224359,51.50753205,10.56538462,3.53789644,184.5416667,8969.166667
9/17/2019,51.12916667,7644,10.62731481,241.861266,17.71634615,55.69666667,7.495833333,2.040294118,227.8333333,8541.25
9/18/2019,51.2625,7258,10.70138889,240.7156135,19.72912621,59.04055016,10.15217391,3.199509804,144.1666667,8500.791667
9/19/2019,51.19583333,7705,10.66435185,236.6427071,17.02628205,69.67929487,9.841666667,2.256451613,200.5416667,8356.958333
9/20/2019,51.325,7926,10.73611111,228.7458465,21.36141479,40.75630225,6.654166667,4.414774194,232.1666667,8078.083333
9/21/2019,51.59583333,7829,10.88657407,229.6106902,23.79455128,35.65980769,6.345833333,4.250801282,234.5416667,8108.625
9/22/2019,51.65,7531,10.91666667,229.4431489,21.20064103,46.83974359,7.9125,1.02683871,170.7083333,8102.708333
9/23/2019,51.67916667,8499,10.93287037,228.8060198,23.31570513,42.87310897,8.85,5.821189711,223.5,8080.208333
9/24/2019,51.67916667,8186,10.93287037,229.3310613,28.28397436,28.58791667,8.0125,6.138942308,223.625,8098.75
9/25/2019,51.825,6812,11.01388889,220.0348766,31.38108974,28.59016026,10.1125,6.730801282,223.5,7770.458333
9/26/2019,51.56666667,7710,10.87037037,219.564109,31.22179487,20.27846154,5.3875,4.172540193,222.2916667,7753.833333
9/27/2019,51.46666667,7503,10.81481481,220.2968074,23.30032051,57.22554487,13.62692308,3.630771704,160.125,7779.708333
9/28/2019,51.85416667,6978,11.03009259,219.3116171,19.29808307,50.80920128,7.664,2.902645161,190.5,7744.916667
9/29/2019,50.40833333,7449,10.22685185,220.713301,12.40351438,53.07102236,2.757692308,2.791193548,146.5416667,7794.416667
9/30/2019,50.41666667,7597,10.23148148,219.8342989,11.45308642,79.6095679,7.494594595,0.96617284,148.0833333,7763.375
10/1/2019,50.625,7465,10.34722222,219.1676731,14.17596154,50.51179487,2.304166667,3.113074434,219.875,7739.833333
10/2/2019,50.64166667,7181,10.35648148,195.7272235,15.04487179,44.35461538,1.129166667,1.231064516,213.5833333,6912.041667
10/3/2019,51.56666667,6671,10.87037037,190.7068826,17.16687898,41.86920382,2.823076923,1.652387097,200.0833333,6734.75
10/4/2019,51.71666667,6314,10.9537037,190.4956861,17.61474359,33.27788462,0.358333333,3.504180064,202.375,6727.291667
10/5/2019,51.61666667,6418,10.89814815,189.0314692,20.15160256,27.34192308,-0.25,3.771057692,204.1666667,6675.583333
10/6/2019,50.99583333,6671,10.55324074,191.2979968,23.99871795,18.94349359,-1.454166667,4.198076923,207.7916667,6755.625
10/7/2019,50.83333333,6680,10.46296296,191.1210165,19.66205788,37.03096463,2.3125,0.975210356,203.375,6749.375
10/8/2019,51.54583333,6370,10.8587963,190.7941929,19.87628205,39.82442308,3.8375,0.982467949,202.25,6737.833333
10/9/2019,51.87083333,6488,11.03935185,190.6443495,19.33903226,20.45367742,-5.2375,7.205483871,205.5,6732.541667
10/10/2019,51.42083333,6405,10.78935185,190.8390279,17.94711538,12.26429487,-12.01666667,8.796762821,203.9166667,6739.416667
10/11/2019,51.175,6541,10.65277778,191.6991521,18.08237179,15.52054487,-10.6,2.510868167,198.125,6769.791667
10/12/2019,51.36666667,6338,10.75925926,191.9846803,14.50769231,35.37512821,-2.866666667,0.492347267,186.0416667,6779.875
10/13/2019,51.325,6284,10.73611111,191.9799608,16.15480769,37.86278846,-0.529166667,0.853717949,184.9166667,6779.708333
10/14/2019,51.325,8421,10.73611111,243.9968281,15.97564103,34.46528846,-2.420833333,0.972339744,186.0833333,8616.666667
10/15/2019,51.33333333,7938,10.74074074,247.2650642,15.96955128,35.73855769,-1.204166667,0.871575563,166.4166667,8732.083333
10/16/2019,51.375,7648,10.76388889,216.1495692,14.31457627,46.36159722,1.048,0.784006515,137.5416667,7633.25
10/17/2019,51.5875,7244,10.88194444,196.0387088,16.71538462,60.50089744,7.641666667,1.893569132,173.75,6923.041667
10/18/2019,51.62083333,8468,10.90046296,247.4149075,14.54903846,55.56467949,4.983333333,1.493311897,169.9583333,8737.375
10/19/2019,51.49583333,8551,10.83101852,248.8307498,15.83601286,60.47311897,7.9375,1.892275641,115.75,8787.375
10/20/2019,51.52083333,7645,10.84490741,218.3712618,14.12628205,63.63714744,5.5875,1.586032258,170.4583333,7711.708333
10/21/2019,51.79583333,6701,10.99768519,197.4663498,18.10416667,49.46477564,5.608333333,2.756602564,167,6973.458333
10/22/2019,51.54166667,8047,10.85648148,245.5778521,21.35709677,40.18306452,6.054166667,3.336213592,164.5833333,8672.5
10/23/2019,51.38333333,8071,10.76851852,246.5654021,24.80416667,27.3363141,2.7875,7.754423077,170.2083333,8707.375
10/24/2019,51.50833333,7678,10.83796296,212.5993446,24.63814103,13.57836538,-5.141666667,6.435608974,150.7083333,7507.875
10/25/2019,51.30416667,6874,10.72453704,190.9640939,19.41891026,28.6000641,-1.75,0.786217949,164.375,6743.833333
10/26/2019,51.37083333,8053,10.76157407,243.4599879,18.38248408,37.03643312,2.958064516,3.074711538,163.9166667,8597.708333
10/27/2019,51.0625,8238,10.59027778,243.44111,16.13006536,20.23222222,-7.875,10.80503268,164.5,8597.041667
10/28/2019,51.075,7610,10.59722222,213.5432395,15.45608974,13.60121795,-12.75416667,4.363032258,163.2083333,7541.208333
10/29/2019,51.02916667,6273,10.57175926,193.4370985,11.40915033,25.48189542,-10.11304348,5.322352941,144.4347826,6831.166667
10/30/2019,50.60833333,7906,10.33796296,231.3498165,13.68878205,9.413621795,-18.58333333,4.892532051,160.7083333,8170.041667
10/31/2019,51.04166667,6523,10.5787037,202.5374251,9.855483871,30.32254839,-9.720833333,0.978098361,157.3333333,7152.541667
11/1/2019,50.80833333,6683,10.44907407,175.4488217,11.58617363,30.42234727,-6.95,0.538810289,150.875,6195.916667
11/2/2019,51.05833333,5935,10.58796296,165.8069355,13.28108974,37.80416667,-2.895833333,0.550352564,148.5833333,5855.416667
11/3/2019,51.05416667,5287,10.58564815,161.1322961,13.5525641,39.10833333,-1.808333333,1.016730769,146.2916667,5690.333333
11/4/2019,51.29583333,5157,10.71990741,152.3316561,14.75833333,42.9174359,0.375,0.905160256,144.375,5379.541667
